679;499;1561;1600;265;312;804;905;1155;968;367;234;0;31;210;406;0;31;62;70;23;7;257;257;7;23;31;46;109;117;15;0;31;23;39;85;78;78;78;78;70;93;62;46;46;39;46;62;15;15;109;117;117;109;46;54;78;62;78;78;70;62;101;117;109;117;23;31;70;85;54;54;39;31;93;78;7;7;54;109;109;78;93;109;39;62;46;78;78;109;7;15;54;46;85;93;7;0;54;54;46;62;62;54;46;31;15;46;15;15;31;31;23;39;7;7;15;0;23;7;54;54;54;70;46;39;39;54;15;31;7;7;476;398;741;687;976;937;445;429;249;210;109;70;39;31;124;179;101;78;85;78;62;39;101;109;0;0;39;70;46;85;93;85;437;398;101;117;117;70;31;23;85;85;0;15;390;312;15;46;62;23;109;101;101;93;7;15;1421;2389;1421;1132;249;218;1382;1155;429;445;171;187;78;54;85;78;15;15;31;15;31;39;46;23;54;54;23;46;7;0;85;78;7;7;46;54;0;0;46;85;218;195;101;85;187;203;101;70;39;7;54;93;54;62;39;39;7;0;31;31;85;70;93;93;23;0;7;
694;530;2092;2373;210;320;507;585;1350;968;288;171;109;85;23;156;23;78;0;15;31;39;179;171;85;101;117;109;54;39;62;62;15;7;70;101;70;70;54;70;85;70;0;0;23;15;23;31;62;70;85;101;101;85;78;70;23;15;46;46;54;54;31;39;85;78;46;31;78;70;62;78;85;70;109;85;54;70;117;109;93;101;85;93;39;46;46;31;7;31;117;109;46;62;70;101;78;78;93;101;78;78;62;62;23;15;46;54;31;31;0;7;54;31;23;46;15;23;7;7;15;15;7;7;7;15;7;15;7;15;15;31;507;452;741;718;1069;1038;538;484;249;210;93;85;0;7;93;140;70;54;54;31;23;23;78;46;23;31;85;54;54;39;39;62;257;226;117;101;109;109;62;101;31;15;31;23;398;343;54;23;117;117;101;109;62;78;109;85;1140;1639;960;773;343;343;710;648;1264;1022;554;429;140;148;70;70;109;109;78;54;39;46;62;31;39;46;7;7;54;62;62;46;23;31;78;85;117;101;54;109;203;187;109;93;163;163;140;132;85;70;85;109;54;54;62;70;0;7;70;93;78;62;39;78;23;23;15;
1147;851;1858;1905;570;679;624;624;890;671;210;85;0;31;234;476;31;78;23;15;7;7;46;54;93;93;62;62;117;101;85;85;54;39;109;78;70;62;101;101;70;78;54;46;101;93;93;78;93;101;39;39;234;210;7;7;117;93;109;109;78;78;93;93;171;117;109;93;93;109;117;117;78;101;109;62;1694;2990;2529;2014;1069;999;156;140;15;15;54;54;85;93;85;101;54;46;101;93;117;117;109;117;78;93;85;109;101;109;70;78;85;70;46;46;31;31;85;93;39;23;31;23;109;109;0;7;62;15;62;15;93;78;54;62;382;335;632;554;624;632;351;335;195;171;70;70;93;109;31;93;39;31;54;54;101;101;62;70;93;117;117;117;2498;3295;749;679;468;452;1030;921;46;85;546;585;234;320;398;382;234;171;507;421;124;101;15;23;15;23;6028;4919;1264;1210;5879;7293;1546;1280;718;679;1397;1030;163;148;445;421;70;85;109;109;117;109;85;70;117;117;85;85;62;78;85;85;85;78;109;117;117;93;93;93;23;62;124;117;15;7;109;109;70;54;31;15;39;54;15;7;70;93;101;117;117;117;93;78;78;93;54;70;62;
944;749;2116;2084;484;546;616;687;1093;812;234;124;46;62;0;117;15;39;78;85;7;54;78;70;62;62;78;78;78;78;78;62;101;109;31;54;93;85;93;93;62;46;7;0;23;15;39;31;62;85;85;85;109;101;78;70;101;85;31;15;101;109;62;85;78;70;0;15;0;15;85;78;62;54;117;93;85;101;54;46;101;78;117;101;46;54;93;85;39;62;15;23;70;54;46;23;70;78;117;109;257;296;0;7;54;54;913;757;70;62;7;7;437;445;7;23;1858;1561;663;609;218;187;31;54;23;23;109;117;101;117;70;109;406;312;679;570;195;663;1405;1304;226;179;3568;4185;858;655;85;7;234;273;62;46;15;31;78;101;85;101;85;85;23;23;39;46;117;117;101;85;187;210;413;437;554;640;1108;1155;1304;1186;593;523;265;257;85;78;163;163;70;62;7;31;31;54;406;413;210;148;70;70;367;343;281;265;929;1007;320;296;249;226;335;406;648;585;320;288;171;132;570;804;320;304;117;93;320;374;835;648;101;195;62;31;593;624;7;15;101;78;54;70;23;7;0;15;7;23;23;46;85;78;109;109;101;117;46;31;54;
468;359;1592;1592;210;265;843;1022;1171;882;179;93;85;70;46;62;46;39;0;15;85;62;70;39;109;101;78;62;62;54;54;54;0;7;101;78;93;78;62;62;70;39;23;15;31;23;46;54;78;70;93;85;46;54;70;70;62;85;93;85;70;70;54;46;23;39;62;70;15;39;85;78;7;0;62;46;31;23;15;0;54;54;85;85;54;54;39;46;23;31;46;70;23;23;62;93;39;31;15;46;70;78;101;109;85;78;109;117;62;62;23;7;15;0;31;31;23;0;39;39;31;31;46;23;7;15;31;62;70;78;101;109;320;273;523;507;960;921;499;468;242;218;31;46;46;31;718;1382;476;390;15;7;78;78;46;39;7;0;93;93;70;70;39;54;78;62;46;62;46;62;7;7;15;15;109;117;85;78;7;0;117;101;85;62;85;70;62;54;54;85;62;39;62;78;39;23;15;7;46;54;93;78;62;46;54;85;78;54;15;15;7;7;7;7;31;39;7;39;54;54;39;46;7;0;15;7;78;124;132;85;7;7;101;124;93;93;93;54;117;117;62;70;23;39;23;15;62;46;78;93;23;23;70;62;70;
710;601;1850;1842;203;296;702;819;1179;897;273;195;62;78;85;46;23;31;31;7;226;226;93;54;70;70;85;101;62;70;54;0;31;54;39;46;31;46;31;31;23;7;7;15;85;70;62;39;15;7;85;85;70;46;93;117;101;78;23;23;62;78;78;62;39;31;0;7;39;62;62;62;31;23;78;70;93;78;54;54;109;109;23;15;31;31;54;39;46;15;15;7;54;46;70;70;70;85;0;15;101;117;109;117;109;101;46;62;31;15;15;15;78;78;23;23;0;0;7;7;23;0;101;70;23;46;70;70;39;39;54;54;484;437;632;632;983;968;491;445;195;187;54;31;54;46;804;1421;491;374;39;15;93;101;85;62;117;93;31;15;39;31;0;23;39;23;23;15;70;78;15;23;15;39;117;109;85;62;101;85;54;70;15;15;31;23;46;15;54;46;23;7;70;78;7;7;54;62;101;93;78;46;62;70;78;62;7;15;70;70;31;0;7;7;93;85;0;15;7;0;70;93;62;54;31;31;23;31;156;132;46;54;187;195;124;117;93;85;140;179;62;62;23;7;23;70;101;85;46;46;109;117;70;78;54;
507;288;1811;1663;242;273;897;1069;1171;937;156;78;85;101;0;93;31;23;39;70;156;156;93;62;93;101;70;62;70;70;78;85;7;7;54;54;62;62;62;62;0;7;15;15;23;0;15;31;7;15;93;101;54;85;78;70;93;101;39;23;62;70;54;46;62;46;23;46;23;23;78;78;15;15;109;101;39;54;31;23;93;70;31;31;23;23;23;23;7;78;39;70;39;39;85;85;54;62;78;101;54;70;117;117;93;109;46;54;15;23;0;7;70;54;39;54;31;0;39;31;31;23;46;85;31;39;39;39;7;15;0;15;421;343;507;515;991;968;445;382;249;210;148;117;46;46;890;1546;546;429;15;15;109;109;101;101;78;93;85;70;15;23;23;39;54;46;31;15;7;0;54;78;31;46;101;109;109;101;78;93;78;70;46;54;23;7;93;70;39;62;70;62;31;23;0;0;15;7;117;109;39;39;23;23;85;93;0;23;15;23;78;93;23;23;46;39;7;7;39;39;7;15;109;85;0;7;46;85;140;93;78;93;171;179;117;93;78;62;101;117;101;109;78;31;62;54;109;109;70;78;39;46;62;70;78;
640;577;1850;1835;203;226;398;499;1225;851;273;218;62;78;93;109;46;85;31;46;163;163;140;132;70;54;117;101;54;46;62;78;78;93;31;39;46;62;93;70;101;117;7;39;23;7;23;31;31;23;117;117;78;78;0;7;7;31;15;15;101;109;85;78;39;70;54;46;31;31;39;46;46;23;62;62;85;78;15;23;62;70;0;0;70;62;109;109;93;78;54;54;23;39;15;31;15;31;62;93;101;85;85;101;54;54;15;23;31;31;23;31;109;109;54;85;46;62;15;39;7;23;54;62;39;39;7;7;15;15;23;15;437;367;554;554;827;804;413;359;249;234;93;62;39;39;858;1624;570;437;15;62;117;109;101;109;109;117;93;93;109;101;93;101;62;54;0;7;15;15;54;78;54;78;78;85;70;54;101;85;85;78;31;54;101;101;85;70;62;85;39;23;46;31;15;15;31;54;54;46;15;7;39;62;39;54;15;7;39;70;54;23;54;54;23;0;15;7;15;15;23;15;0;15;31;31;0;54;109;85;62;70;78;70;109;93;93;70;85;101;62;62;0;7;23;7;70;54;54;31;62;70;39;62;62;
593;491;1889;1678;257;249;1022;1264;1093;819;210;132;117;109;15;7;15;0;7;23;187;163;54;15;70;78;93;109;0;7;101;101;0;7;62;70;109;117;78;78;85;70;15;39;85;54;39;46;15;23;93;93;78;62;23;31;85;85;85;78;101;101;109;109;78;70;85;93;117;109;62;85;0;15;93;109;85;78;7;23;101;109;62;85;62;85;78;62;70;85;109;93;31;39;70;70;23;15;85;93;109;117;101;109;46;39;70;70;54;39;31;7;0;15;23;62;31;7;7;0;62;70;39;54;23;39;39;39;46;39;31;39;335;281;460;476;983;937;468;398;171;140;23;23;23;23;1007;1756;515;382;85;39;109;109;46;85;78;85;39;85;62;46;0;15;109;93;101;93;15;31;46;62;54;54;85;85;109;85;31;23;117;109;109;117;70;46;0;7;117;101;109;109;78;70;7;7;70;54;46;23;93;54;23;7;54;70;85;93;7;0;15;7;7;39;7;0;93;78;23;15;7;23;31;23;39;23;54;101;124;124;39;31;124;156;101;101;78;54;62;39;15;0;7;7;7;39;62;46;70;62;46;78;70;70;46;
398;335;1249;1304;234;249;421;530;765;546;132;93;101;117;62;93;0;23;54;54;101;101;46;23;46;54;93;93;93;78;101;117;62;62;7;0;70;54;101;117;85;93;70;70;54;62;7;7;31;31;117;117;101;93;78;62;46;54;15;15;70;70;85;117;70;54;117;117;85;78;70;54;7;7;101;117;70;78;70;54;54;78;23;23;31;54;101;117;46;62;93;93;109;109;39;46;7;15;85;85;117;117;85;101;78;93;31;15;15;23;70;54;15;15;23;31;93;70;0;23;54;46;46;85;62;46;23;15;46;15;93;85;484;421;452;452;897;882;429;390;132;101;23;15;46;31;858;1538;546;429;0;54;85;78;39;31;54;54;109;117;85;85;46;70;54;46;54;70;31;54;31;54;54;85;62;70;62;85;46;39;15;31;85;101;101;93;117;109;93;93;70;54;117;117;39;31;54;54;70;70;62;46;7;54;39;39;31;23;15;31;101;85;39;31;7;0;101;109;54;31;70;54;15;23;7;7;54;109;140;140;46;31;156;179;54;15;78;46;70;93;23;7;46;39;7;15;15;7;70;54;39;46;117;109;15;
