0	839460479
82.3988	839460463
164.798	839460463
247.196	839460463
329.595	839460463
411.994	839460463
494.393	839460479
576.792	839460479
659.19	839460463
741.589	839460463
823.988	839460479
906.387	840509055
988.786	840509055
1071.18	839460479
1153.58	839460463
1235.98	839460463
1318.38	839460479
1400.78	839460479
1483.18	839460479
1565.58	839460479
1647.98	839460463
1730.37	839460463
1812.77	839460479
1895.17	839460479
1977.57	839460463
2059.97	839460463
2142.37	839460463
2224.77	839460463
2307.17	839460479
2389.57	839460479
2471.96	839460463
2554.36	839460463
2636.76	839460463
2719.16	839460479
2801.56	839460479
2883.96	839460479
2966.36	839460463
3048.76	839460463
3131.15	839460479
3213.55	839460479
3295.95	839460479
3378.35	839460479
3460.75	839460463
3543.15	839460463
3625.55	839460479
3707.95	839460479
3790.34	839460479
3872.74	839460463
3955.14	839460463
4037.54	839460463
4119.94	839460479
4202.34	839460479
4284.74	839460463
4367.14	839460463
4449.54	839460463
4531.93	839460463
4614.33	839460479
4696.73	839460479
4779.13	839460463
4861.53	839460463
4943.93	839460479
5026.33	839460479
5108.73	839460479
5191.12	839460479
5273.52	839460463
5355.92	839460463
5438.32	839460479
5520.72	839460479
5603.12	839460479
5685.52	839460479
5767.92	839460463
5850.31	839460463
5932.71	839460479
6015.11	839460479
6097.51	839460479
6179.91	839460479
6262.31	839460463
6344.71	839460463
6427.11	839460479
6509.51	839460479
6591.9	839460463
6674.3	839460463
6756.7	839460463
6839.1	839460463
6921.5	839460479
7003.9	839460479
7086.3	839460463
7168.7	839460463
7251.09	839460463
7333.49	839460479
7415.89	839460479
7498.29	839460479
7580.69	839460463
7663.09	839460463
7745.49	839460479
7827.89	839460479
7910.28	839460479
7992.68	839460479
8075.08	839460463
8157.48	839460463
8239.88	839460479
8322.28	839460479
8404.68	839460479
8487.08	839460463
8569.48	839460463
8651.87	839460463
8734.27	839460479
8816.67	839460479
8899.07	839460463
8981.47	839460463
9063.87	839460463
9146.27	839460463
9228.67	839460479
9311.06	839460479
9393.46	839460463
9475.86	839460463
9558.26	840509039
9640.66	839460479
9723.06	839460479
9805.46	839460479
9887.86	840509039
9970.25	839460463
10052.7	839460479
10135.1	839460479
10217.5	839460479
10299.8	839460479
10382.2	839459951
10464.6	839460463
10547	839460479
10629.4	839460479
10711.8	839460479
10794.2	839460463
10876.6	839460463
10959	840509039
11041.4	839460479
11123.8	839460479
11206.2	839460463
11288.6	839460463
11371	839459951
11453.4	839460463
11535.8	839460479
11618.2	839460479
11700.6	839460463
11783	839460463
11865.4	839460479
11947.8	839460479
12030.2	839460479
12112.6	839460479
12195	839460463
12277.4	839460463
12359.8	839460479
12442.2	839460479
12524.6	839460479
12607	839460479
12689.4	839460463
12771.8	839460463
12854.2	839460479
12936.6	839460479
13019	839460463
13101.4	839460463
13183.8	839460463
13266.2	839460463
13348.6	839460479
13431	839460479
13513.4	839460463
13595.8	839460463
13678.2	839460463
13760.6	839460463
13843	839460479
13925.4	839460479
14007.8	839460463
14090.2	839460463
14172.6	839460479
14255	839460479
14337.4	839460479
14419.8	839460479
14502.2	839460463
14584.6	839460463
14667	839460479
14749.4	839460479
14831.8	839460479
14914.2	839460479
14996.6	839460463
15079	839460463
15161.4	839460479
15243.8	839460479
15326.2	839460463
15408.6	839460463
15491	839460463
15573.4	839460463
15655.8	839460479
15738.2	839460479
15820.6	839460463
15903	839460463
15985.4	839460463
16067.8	839460479
16150.2	839460479
16232.6	839460479
16315	839460463
16397.4	839460463
16479.8	839460479
16562.2	839460479
16644.6	839460479
16727	839460479
16809.4	839460463
16891.8	839460463
16974.2	839460479
17056.6	839460479
17139	839460479
17221.3	839460463
17303.7	839460463
17386.1	839460463
17468.5	839460479
17550.9	839460479
17633.3	839460463
17715.7	839460463
17798.1	839460463
17880.5	839460463
17962.9	839460479
18045.3	839460479
18127.7	839460463
18210.1	839460463
18292.5	839460479
18374.9	839460479
18457.3	839460479
18539.7	839460479
18622.1	839460463
18704.5	839460463
18786.9	839460479
18869.3	839460479
18951.7	839460479
19034.1	839460479
19116.5	839460463
19198.9	839460463
19281.3	839460479
19363.7	839460479
19446.1	839460463
19528.5	839460463
19610.9	839460463
19693.3	839460463
19775.7	839460479
19858.1	839460479
19940.5	839460463
20022.9	839460463
20105.3	839460463
20187.7	839460479
20270.1	839460479
20352.5	839460479
20434.9	839460463
20517.3	839460463
20599.7	839460479
20682.1	839460479
20764.5	839460479
20846.9	839460479
20929.3	839460463
21011.7	839460463
21094.1	839460479
21176.5	839460479
21258.9	839460479
21341.3	839460479
21423.7	839460463
21506.1	839460463
21588.5	839460479
21670.9	839460479
21753.3	839460463
21835.7	839460463
21918.1	839460463
22000.5	839460463
22082.9	839460479
22165.3	839460479
22247.7	839460463
22330.1	839460463
22412.5	839460463
22494.9	839460479
22577.3	839460479
22659.7	839460479
22742.1	839460463
22824.5	839460463
22906.9	839460479
22989.3	839460479
23071.7	839460479
23154.1	839460479
23236.5	839460463
23318.9	839460463
23401.3	839460479
23483.7	839460479
23566.1	839460479
23648.5	840509039
23730.9	839460463
23813.3	839460463
23895.7	839460479
23978.1	839460479
24060.4	839460463
24142.8	839460463
24225.2	839460463
24307.6	839460463
24390	839460479
24472.4	839460479
24554.8	839460463
24637.2	839460463
24719.6	839460479
24802	839460479
24884.4	839460479
24966.8	839460479
25049.2	839460463
25131.6	839460463
25214	839460479
25296.4	839460479
25378.8	839460479
25461.2	839460479
25543.6	839460463
25626	840509039
25708.4	839460479
25790.8	839460479
25873.2	839460463
25955.6	839460463
26038	839460463
26120.4	839460463
26202.8	839460479
26285.2	839460479
26367.6	839460463
26450	839460463
26532.4	839460463
26614.8	839460479
26697.2	839460479
26779.6	839460479
26862	839460463
26944.4	839460463
27026.8	839460479
27109.2	839460479
27191.6	839460479
27274	839460479
27356.4	839460463
27438.8	839460463
27521.2	839460479
27603.6	839460479
27686	839460479
27768.4	839460463
27850.8	839460463
27933.2	839460463
28015.6	839460479
28098	839460479
28180.4	839460463
28262.8	839460463
28345.2	839460463
28427.6	839460463
28510	839460479
28592.4	839460479
28674.8	839460463
28757.2	839460463
28839.6	839460479
28922	839460479
29004.4	839460479
29086.8	839460479
29169.2	839460463
29251.6	839460463
29334	839460479
29416.4	839460479
29498.8	839460479
29581.2	839460479
29663.6	840509039
29746	839460463
29828.4	839460479
29910.8	839460479
29993.2	839460479
30075.6	839460463
30158	839460463
30240.4	839460463
30322.8	839460479
30405.2	839460479
30487.6	839460463
30570	839460463
30652.4	839460463
30734.8	839460463
30817.2	839460479
30899.5	839460479
30981.9	839460463
31064.3	839460463
31146.7	839460479
31229.1	839460479
31311.5	839460479
31393.9	839460479
31476.3	839460463
31558.7	839460463
31641.1	839460479
31723.5	839460479
31805.9	839460479
31888.3	839460479
31970.7	839460463
32053.1	839460463
32135.5	839460479
32217.9	839460479
32300.3	839460463
32382.7	839460463
32465.1	839460463
32547.5	839460463
32629.9	839460479
32712.3	839460479
32794.7	839460463
32877.1	839460463
32959.5	839460463
33041.9	839460463
33124.3	839460479
33206.7	839460479
33289.1	839460463
33371.5	839460463
33453.9	839460479
33536.3	839460479
33618.7	839460479
33701.1	839460479
33783.5	839460463
33865.9	839460463
33948.3	839460479
34030.7	839460479
34113.1	839460479
34195.5	839460479
34277.9	839460463
34360.3	839460463
34442.7	839460479
34525.1	839460479
34607.5	839460463
34689.9	839460463
34772.3	839460463
34854.7	839460463
34937.1	839460479
35019.5	839460479
35101.9	839460463
35184.3	839460463
35266.7	840509039
35349.1	839460479
35431.5	839460479
35513.9	839460479
35596.3	839460463
35678.7	839460463
35761.1	839460479
35843.5	839460479
35925.9	839460479
36008.3	839460479
36090.7	839460463
36173.1	839460463
36255.5	839460479
36337.9	839460479
36420.3	839460479
36502.7	839460463
36585.1	839460463
36667.5	839460463
36749.9	839460479
36832.3	839460479
36914.7	839460463
36997.1	839460463
37079.5	839460463
37161.9	839460463
37244.3	839460479
37326.7	839460479
37409.1	839460463
37491.5	839460463
37573.9	839460479
37656.3	839460479
37738.7	839460479
37821	839460479
37903.4	839460463
37985.8	839460463
38068.2	839460479
38150.6	839460479
38233	839460479
38315.4	839460479
38397.8	839460463
38480.2	839460463
38562.6	839460479
38645	839460479
38727.4	839460463
38809.8	839460463
38892.2	839460463
38974.6	839460463
39057	839460479
39139.4	839460479
39221.8	839460463
39304.2	839460463
39386.6	839460463
39469	839460479
39551.4	839460479
39633.8	839460479
39716.2	839460463
39798.6	839460463
39881	839460479
39963.4	839460479
40045.8	839460479
40128.2	839460479
40210.6	839460463
40293	839460463
40375.4	839460479
40457.8	839460479
40540.2	839460479
40622.6	839460463
40705	839460463
40787.4	839460463
40869.8	839460479
40952.2	839460479
41034.6	839460479
41117	839460479
41199.4	839460463
41281.8	839460463
41364.2	839460479
41446.6	839460479
41529	839460479
41611.4	840509055
41693.8	839460463
41776.2	839460463
41858.6	839460479
41941	840509055
42023.4	840509039
42105.8	839460463
42188.2	839460463
42270.6	839460463
42353	839460479
42435.4	839460479
42517.8	839460463
42600.2	839460463
42682.6	839460463
42765	840509055
42847.4	840509055
42929.8	839460479
43012.2	839460463
43094.6	839460463
43177	839460479
43259.4	839460479
43341.8	839460479
43424.2	839460479
43506.6	839460463
43589	839460463
43671.4	839460479
43753.8	839460479
43836.2	839460479
43918.6	839460463
44001	839460463
44083.4	839460463
44165.8	839460479
44248.2	839460479
44330.6	839460463
44413	839460463
44495.4	839460463
44577.8	839460463
44660.1	839460479
44742.5	839460479
44824.9	839460463
44907.3	839460463
44989.7	839460463
45072.1	839460479
45154.5	839460479
45236.9	839460479
45319.3	839460463
45401.7	839460463
45484.1	839460479
45566.5	839460479
45648.9	839460479
45731.3	839460479
45813.7	839460463
45896.1	839460463
45978.5	839460479
46060.9	839460479
46143.3	839460479
46225.7	839460463
46308.1	839460463
46390.5	839460463
46472.9	839460479
46555.3	839460479
46637.7	839460463
46720.1	839460463
46802.5	839460463
46884.9	839460463
46967.3	839460479
47049.7	839460479
47132.1	839460463
47214.5	839460463
47296.9	839460479
47379.3	839460479
47461.7	839460479
47544.1	839460479
47626.5	839460463
47708.9	839460463
47791.3	839460479
47873.7	839460479
47956.1	839460479
48038.5	839460479
48120.9	839460463
48203.3	839460463
48285.7	839460479
48368.1	839460479
48450.5	839460463
48532.9	839460463
48615.3	839460463
48697.7	839460463
48780.1	839460479
48862.5	839460479
48944.9	839460463
49027.3	839460463
49109.7	839460463
49192.1	839460479
49274.5	839460479
49356.9	839460479
49439.3	839460463
49521.7	839460463
49604.1	839460479
49686.5	839460479
49768.9	839460479
49851.3	839460479
49933.7	839460463
50016.1	839460463
50098.5	839460479
50180.9	839460479
50263.3	839460479
50345.7	839460463
50428.1	839460463
50510.5	839460463
50592.9	839460479
50675.3	839460479
50757.7	839460463
50840.1	839460463
50922.5	839460463
51004.9	839460463
51087.3	839460479
51169.7	839460479
51252.1	839460463
51334.5	839460463
51416.9	839460479
51499.2	839460479
51581.6	839460479
51664	839460479
51746.4	839460463
51828.8	839460463
51911.2	839460479
51993.6	839460479
52076	839460479
52158.4	839460479
52240.8	839460463
52323.2	839460463
52405.6	839460479
52488	839460479
52570.4	839460479
52652.8	839460463
52735.2	839460463
52817.6	839460463
52900	839460479
52982.4	839460479
53064.8	839460463
53147.2	839460463
53229.6	839460463
53312	839460463
53394.4	839460479
53476.8	839460479
53559.2	839460463
53641.6	839460463
53724	839460479
53806.4	839460479
53888.8	839460479
53971.2	839460479
54053.6	839460463
54136	839460463
54218.4	839460479
54300.8	839460479
54383.2	839460479
54465.6	839460479
54548	839460463
54630.4	839460463
54712.8	839460479
54795.2	839460479
54877.6	839460463
54960	839460463
55042.4	839460463
55124.8	839460463
55207.2	839460479
55289.6	839460479
55372	839460463
55454.4	839460463
55536.8	839460463
55619.2	839460479
55701.6	839460479
55784	839460479
55866.4	839460463
55948.8	839460463
56031.2	839460479
56113.6	839460479
56196	839460479
56278.4	839460479
56360.8	839460463
56443.2	839460463
56525.6	839460479
56608	839460479
56690.4	839460479
56772.8	839460479
56855.2	839460463
56937.6	839460463
57020	839460479
57102.4	839460479
57184.8	839460463
57267.2	839460463
57349.6	839460463
57432	839460463
57514.4	839460479
57596.8	839460479
57679.2	839460463
57761.6	839460463
57844	839460463
57926.4	839460479
58008.8	839460479
58091.2	839460479
58173.6	839460463
58256	839460463
58338.4	839460479
58420.7	839460479
58503.1	839460479
58585.5	839460479
58667.9	839460463
58750.3	839460463
58832.7	839460479
58915.1	839460479
58997.5	839460479
59079.9	839460463
59162.3	839460463
59244.7	839460463
59327.1	839460479
59409.5	839460479
59491.9	839460463
59574.3	839460463
59656.7	839460463
59739.1	839460463
59821.5	839460479
59903.9	839460479
59986.3	839460463
60068.7	839460463
60151.1	839460479
60233.5	839460479
60315.9	839460479
60398.3	839460479
60480.7	839460463
60563.1	839460463
60645.5	839460479
60727.9	839460479
60810.3	839460479
60892.7	839460479
60975.1	839460463
61057.5	839460479
61139.9	839460479
61222.3	839460479
61304.7	839460463
61387.1	839460463
61469.5	839460479
61551.9	839460479
61634.3	839460479
61716.7	839460479
61799.1	839460463
61881.5	839460463
61963.9	839460479
62046.3	839460479
62128.7	839460463
62211.1	839460463
62293.5	839460463
62375.9	840509039
62458.3	840509055
62540.7	840509055
62623.1	839460463
62705.5	839460463
62787.9	840509039
62870.3	839460479
62952.7	839460479
63035.1	839460479
63117.5	839460463
63199.9	839460463
63282.3	839460479
63364.7	839460479
63447.1	839460479
63529.5	839460479
63611.9	839460463
63694.3	839460463
63776.7	839460479
63859.1	839460479
63941.5	839460479
64023.9	839460479
64106.3	839460463
64188.7	839460463
64271.1	839460479
64353.5	839460479
64435.9	839460479
64518.3	839460463
64600.7	839460463
64683.1	839460463
64765.5	839460479
64847.9	839460479
64930.3	839460463
65012.7	839460463
65095.1	839460463
65177.5	839460463
65259.8	839460479
65342.2	839460479
65424.6	839460463
65507	839460463
65589.4	839460479
65671.8	839460479
65754.2	839460479
65836.6	839460479
65919	839460463
66001.4	839460463
66083.8	839460479
66166.2	839460479
66248.6	839460479
66331	839460479
66413.4	839460463
66495.8	840509039
66578.2	839460479
66660.6	839460479
66743	839460463
66825.4	839460463
66907.8	839460463
66990.2	839460463
67072.6	839460479
67155	839460479
67237.4	839460463
67319.8	839460463
67402.2	839460463
67484.6	839460479
67567	839460479
67649.4	839460479
67731.8	839460463
67814.2	839460463
67896.6	839460479
67979	839460479
68061.4	839460479
68143.8	839460479
68226.2	839460463
68308.6	839460463
68391	839460479
68473.4	839460479
68555.8	839460479
68638.2	839460479
68720.6	839460463
68803	839460463
68885.4	839460479
68967.8	839460479
69050.2	839460463
69132.6	839460463
69215	839460463
69297.4	839460463
69379.8	839460479
69462.2	839460479
69544.6	839460463
69627	839460463
69709.4	839460463
69791.8	839460479
69874.2	839460479
69956.6	839460479
70039	839460463
70121.4	839460463
70203.8	839460479
70286.2	839460479
70368.6	839460479
70451	839460479
70533.4	839460463
70615.8	839460463
70698.2	839460479
70780.6	839460479
70863	839460479
70945.4	839460463
71027.8	839460463
71110.2	839460463
71192.6	839460479
71275	839460479
71357.4	839460463
71439.8	839460463
71522.2	839460463
71604.6	839460463
71687	839460479
71769.4	839460479
71851.8	839460463
71934.2	839460463
72016.6	839460479
72098.9	839460479
72181.3	839460479
72263.7	839460479
72346.1	839460463
72428.5	839460463
72510.9	839460479
72593.3	839460479
72675.7	839460479
72758.1	839460479
72840.5	839460463
72922.9	839460463
73005.3	839460479
73087.7	839460479
73170.1	839460463
73252.5	839460463
73334.9	839460463
73417.3	839460463
73499.7	839460479
73582.1	839460479
73664.5	839460463
73746.9	839460463
73829.3	839460463
73911.7	839460479
73994.1	839460479
74076.5	839460479
74158.9	839460463
74241.3	839460463
74323.7	839460479
74406.1	839460479
74488.5	839460479
74570.9	839460479
74653.3	839460463
74735.7	839460463
74818.1	839460479
74900.5	839460479
74982.9	839460479
75065.3	839460463
75147.7	839460463
75230.1	839460463
75312.5	839460479
75394.9	839460479
75477.3	839460463
75559.7	839460463
75642.1	839460463
75724.5	839460463
75806.9	839460479
75889.3	839460479
75971.7	839460463
76054.1	839460463
76136.5	839460479
76218.9	839460479
76301.3	839460479
76383.7	839460479
76466.1	839460463
76548.5	839460463
76630.9	839460479
76713.3	839460479
76795.7	839460479
76878.1	839460479
76960.5	839460463
77042.9	839460463
77125.3	839460479
77207.7	839460479
77290.1	839460463
77372.5	839460463
77454.9	839460463
77537.3	839460463
77619.7	839460479
77702.1	839460479
77784.5	839460463
77866.9	839460463
77949.3	839460463
78031.7	839460479
78114.1	839460479
78196.5	839460479
78278.9	839460463
78361.3	839460463
78443.7	839460479
78526.1	839460479
78608.5	839460479
78690.9	839460479
78773.3	839460463
78855.7	839460463
78938.1	839460479
79020.4	839460479
79102.8	839460479
79185.2	839460463
79267.6	839460463
79350	839460463
79432.4	839460479
79514.8	839460479
79597.2	839460463
79679.6	839460463
79762	839460463
79844.4	839460463
79926.8	839460479
80009.2	839460479
80091.6	839460463
80174	839460463
80256.4	839460463
80338.8	839460479
80421.2	839460479
80503.6	839460479
80586	839460463
80668.4	839460463
80750.8	839460479
80833.2	839460479
80915.6	839460479
80998	839460479
81080.4	840509039
81162.8	839460463
81245.2	839460479
81327.6	839460479
81410	839460479
81492.4	839460463
81574.8	840509039
81657.2	839460463
81739.6	839460479
81822	839460479
81904.4	839460463
81986.8	839460463
82069.2	839460463
82151.6	839460463
82234	839460479
82316.4	839460479
82398.8	839460463
82481.2	839460463
82563.6	839460479
82646	839460479
82728.4	839460479
82810.8	839460479
82893.2	839460463
82975.6	839460463
83058	839460479
83140.4	839460479
83222.8	839460479
83305.2	839460479
83387.6	839460463
83470	839460463
83552.4	839460479
83634.8	839460479
83717.2	839460479
83799.6	839460463
83882	839460463
83964.4	839460463
84046.8	839460479
84129.2	839460479
84211.6	839460463
84294	839460463
84376.4	839460463
84458.8	839460463
84541.2	839460479
84623.6	839460479
84706	839460463
84788.4	839460463
84870.8	839460479
84953.2	839460479
85035.6	839460479
85118	839460479
85200.4	839460463
85282.8	839460463
85365.2	839460479
85447.6	839460479
85530	839460479
85612.4	839460479
85694.8	839460463
85777.2	839460463
85859.5	839460479
85941.9	839460479
86024.3	839460463
86106.7	839460463
86189.1	839460463
86271.5	839460463
86353.9	839460479
86436.3	839460479
86518.7	839460463
86601.1	839460463
86683.5	839460463
86765.9	839460479
86848.3	839460479
86930.7	839460479
87013.1	840509039
87095.5	839460463
87177.9	839460479
87260.3	839459967
87342.7	839459967
87425.1	839460479
87507.5	839460463
87589.9	839460463
87672.3	839460479
87754.7	839460479
87837.1	839460479
87919.5	839460463
88001.9	839460463
88084.3	839460463
88166.7	839460479
88249.1	839460479
88331.5	839460463
88413.9	839460463
88496.3	839460463
88578.7	839460463
88661.1	839460479
88743.5	839460479
88825.9	839460463
88908.3	839460463
88990.7	839460479
89073.1	839460479
89155.5	839460479
89237.9	839460479
89320.3	839460463
89402.7	839460463
89485.1	839460479
89567.5	839460479
89649.9	839460479
89732.3	839460479
89814.7	839460463
89897.1	839460463
89979.5	839460479
90061.9	839460479
90144.3	839460463
90226.7	839460463
90309.1	839460463
90391.5	840509039
90473.9	840509055
