929;780;1444;1147;398;460;655;726;609;476;101;31;7;7;171;327;7;54;15;23;23;0;117;109;117;109;109;109;85;101;78;78;7;23;15;39;101;93;70;62;93;85;31;23;31;46;78;101;54;54;78;85;93;109;93;85;78;54;62;46;54;78;54;62;117;109;15;7;7;7;93;93;117;93;117;101;39;23;46;70;85;101;54;54;39;39;54;54;23;54;46;46;0;0;101;117;85;101;93;93;109;109;117;117;78;109;0;15;0;7;7;15;15;0;46;46;46;54;39;54;7;0;46;46;7;23;39;23;23;15;15;23;507;445;718;702;991;976;460;413;296;257;101;78;7;7;93;156;23;15;15;7;7;39;70;78;78;78;62;39;101;93;78;70;85;93;101;93;101;101;93;109;54;70;70;46;109;93;101;109;117;109;93;109;78;117;54;54;1382;2459;1538;1225;359;367;1530;1327;546;530;249;218;78;62;78;85;101;93;85;70;62;54;46;7;46;54;0;7;54;54;78;85;7;7;62;78;31;23;109;163;187;163;124;101;117;132;117;101;46;39;54;70;23;15;78;117;7;7;78;101;85;117;54;62;7;7;54;
835;741;2670;2475;273;367;648;780;1327;976;265;140;109;101;23;171;85;109;62;70;62;46;117;109;109;101;101;93;78;85;85;78;39;39;70;78;117;109;117;117;93;109;31;39;31;54;23;0;15;7;101;101;109;109;93;93;70;93;70;62;70;62;117;109;70;54;7;0;70;70;39;70;62;78;109;85;54;62;70;54;15;15;93;93;62;70;93;117;62;70;39;46;54;62;78;85;62;62;46;46;62;54;46;62;15;23;39;54;39;39;23;46;31;31;31;46;0;23;7;15;31;7;54;54;0;23;23;0;15;23;15;7;460;398;726;702;983;960;445;421;304;281;117;109;39;46;132;195;0;15;62;101;109;117;78;93;78;39;46;70;93;101;101;93;15;31;70;62;62;85;85;70;109;85;70;78;109;109;78;54;54;93;70;62;109;117;210;195;1382;1897;1093;890;390;367;835;726;1741;1350;796;648;288;304;70;101;101;85;85;117;62;70;93;62;39;46;46;54;7;7;0;15;7;23;101;85;46;39;109;148;187;171;15;15;85;101;46;39;7;7;93;109;70;78;0;31;54;54;109;78;117;117;31;54;7;7;62;
1179;1007;1366;1194;413;507;515;507;499;398;117;31;31;31;210;406;15;31;0;23;70;78;15;23;85;101;7;15;54;54;85;78;15;23;85;109;109;101;109;109;39;46;101;117;93;70;46;70;78;93;101;93;0;7;62;78;93;101;78;78;101;101;117;117;54;62;39;70;78;101;93;85;101;117;78;85;1913;2990;1819;1421;663;585;46;39;85;93;62;70;93;78;85;85;101;117;117;117;93;101;85;78;7;31;109;117;85;93;15;15;23;31;46;23;15;0;62;93;62;54;62;54;31;15;117;109;78;85;70;93;117;109;31;31;452;390;702;663;976;913;460;429;218;210;39;31;78;85;39;70;23;7;39;31;62;101;54;15;93;117;54;93;1054;1311;265;234;148;101;46;62;46;39;117;109;31;70;171;148;70;54;46;39;31;54;101;117;0;117;5380;4583;1428;1374;5325;6379;1819;1538;819;765;1280;983;163;132;296;265;101;117;93;85;46;31;31;39;70;62;70;85;62;54;93;109;85;85;109;93;93;93;39;46;39;70;140;124;78;62;171;163;54;54;7;31;0;46;15;7;109;85;70;85;85;85;70;62;101;109;23;23;31;
1015;866;2334;2170;327;406;585;679;991;741;203;117;93;109;15;78;46;7;70;70;31;46;93;78;101;101;109;101;101;70;85;78;93;101;62;78;117;101;109;109;93;117;62;46;23;15;15;15;54;85;85;93;117;109;62;62;109;109;93;109;93;109;70;78;109;109;85;62;15;15;101;109;70;62;78;78;109;101;70;46;70;78;93;85;70;78;78;62;78;117;117;117;15;7;23;39;93;85;23;101;70;70;7;31;304;335;0;31;78;70;70;54;15;23;93;93;2467;2116;694;671;374;413;163;93;62;70;46;70;54;93;101;101;304;226;1850;1491;570;1077;1928;1788;445;429;3865;4489;991;796;148;15;70;85;203;156;54;70;78;101;85;101;93;109;70;70;7;15;62;39;710;835;3724;3568;1140;1210;1483;1647;1663;1835;1780;1592;1155;1046;476;468;210;242;156;140;171;124;23;46;15;7;54;70;46;31;632;624;476;429;554;499;1093;1069;398;429;312;343;452;507;874;718;421;335;70;31;530;858;296;273;93;101;374;484;796;609;124;210;195;163;1093;1140;132;101;70;78;15;7;31;7;39;31;78;78;46;39;93;109;93;78;39;62;70;70;62;
601;515;2209;2077;296;327;648;812;1288;897;249;195;117;93;101;78;23;31;0;15;210;179;140;93;62;62;117;109;46;31;54;78;7;7;70;62;109;85;101;101;46;23;23;39;54;54;7;7;39;62;54;62;85;85;78;62;70;78;78;93;101;101;78;85;101;85;46;15;39;54;54;70;23;54;78;85;109;117;54;54;70;62;23;31;54;46;101;93;46;85;46;46;54;39;31;39;62;54;46;70;93;101;39;54;70;70;23;46;101;109;93;62;46;39;23;31;62;39;54;70;7;7;15;23;0;7;39;39;54;31;39;39;484;382;640;632;999;968;476;445;218;218;109;109;7;23;796;1624;562;437;39;7;85;78;54;70;117;117;93;109;39;39;70;70;62;62;23;31;7;31;39;39;46;78;101;109;117;93;101;101;54;62;85;117;101;85;62;62;70;78;7;7;39;31;46;54;31;46;78;78;101;70;7;7;54;46;15;15;39;23;78;62;46;46;39;46;23;7;15;31;31;39;78;85;31;31;124;163;124;101;46;31;70;93;54;54;46;23;117;148;124;117;46;31;31;31;70;46;93;101;23;31;62;62;109;
640;585;2139;1944;257;304;897;1101;1225;890;210;156;93;70;93;117;7;7;15;0;195;195;62;23;46;54;117;117;62;46;117;93;0;7;85;78;85;85;85;109;62;62;7;15;54;23;46;46;15;23;117;117;117;109;62;70;78;70;117;117;93;101;109;85;70;54;54;78;54;54;78;93;7;23;54;85;117;117;31;15;23;15;54;54;15;31;101;101;15;39;78;101;46;46;46;46;54;39;15;31;117;109;117;117;15;15;109;117;117;109;62;46;39;31;46;46;7;0;15;7;23;31;15;7;39;39;7;7;31;23;7;0;484;406;640;609;937;897;445;406;226;171;23;31;23;7;1085;1866;679;515;46;23;70;70;78;78;39;39;109;117;109;101;62;70;54;46;70;78;23;39;23;15;62;70;70;70;7;7;85;62;15;31;117;101;93;101;101;85;93;117;93;85;54;70;39;39;85;93;23;23;31;31;23;7;7;7;0;15;31;15;15;7;109;101;7;7;39;39;39;39;54;54;0;7;15;31;31;70;187;163;70;39;39;62;93;85;0;7;70;101;46;46;31;15;54;46;39;31;23;7;109;109;39;54;46;
624;570;1788;1764;203;257;484;616;1085;734;257;187;109;117;46;117;7;7;46;46;226;218;109;93;78;78;93;101;54;31;101;78;54;78;85;93;85;78;54;62;101;101;31;46;101;101;93;78;31;39;85;93;101;101;7;0;78;70;78;70;70;85;15;15;70;85;15;15;54;78;93;109;23;39;78;85;15;31;7;15;117;93;62;62;0;0;15;31;46;62;101;93;62;62;101;85;70;54;54;70;70;70;85;93;46;101;101;117;46;54;15;15;39;39;54;70;85;62;85;85;54;46;62;31;15;15;31;31;23;0;46;54;499;452;702;687;976;937;491;413;210;187;78;54;46;39;968;1741;601;445;31;31;101;117;117;117;93;78;39;46;23;31;23;46;93;78;39;31;54;78;70;78;7;15;62;85;85;62;46;46;31;54;46;39;31;39;70;62;109;93;70;46;117;117;78;70;31;31;78;62;85;54;54;54;39;31;7;23;7;0;15;15;46;46;78;85;78;85;85;78;7;0;46;39;7;23;15;70;124;117;109;101;109;124;140;109;7;7;109;140;23;23;46;54;7;0;101;93;62;54;109;109;39;39;15;
804;702;2092;1842;226;242;710;897;1085;780;234;179;78;70;70;31;78;85;7;0;148;124;78;62;109;117;85;85;7;23;117;101;85;93;62;54;78;85;62;78;101;93;31;46;85;54;54;46;109;117;101;93;46;39;70;93;15;7;46;46;93;78;93;101;109;109;101;78;85;78;62;85;46;23;109;101;23;31;15;7;46;31;23;15;93;78;31;39;54;62;70;85;62;62;39;31;85;78;54;78;78;70;85;101;54;46;31;0;62;78;15;0;23;15;62;85;39;7;15;39;7;0;62;23;23;23;46;39;23;23;78;78;484;406;640;609;968;952;406;343;203;203;62;62;7;15;1038;1819;648;523;109;39;109;101;109;101;70;70;62;54;85;70;78;70;70;46;85;101;23;31;31;39;54;54;85;93;23;46;78;101;23;31;62;62;117;101;39;23;117;109;39;31;31;23;62;39;46;54;46;46;54;46;23;31;7;0;7;23;31;46;54;46;117;117;15;0;23;31;23;7;0;15;54;54;85;78;23;31;148;124;93;70;132;109;39;46;54;46;70;93;101;101;7;23;7;7;39;31;39;39;54;70;62;54;15;
616;570;2006;1749;218;281;757;929;1233;921;265;203;85;109;109;117;62;78;15;15;132;124;85;46;117;93;101;93;31;39;117;117;39;46;117;109;70;85;117;101;46;46;62;70;70;70;15;23;70;117;101;85;39;31;54;54;78;62;117;117;54;70;78;93;78;62;85;78;93;109;70;62;54;78;109;93;62;54;46;39;109;85;15;46;39;39;54;39;0;15;93;101;85;101;54;70;31;93;31;70;101;101;117;109;101;78;31;31;85;101;39;23;15;39;54;62;62;46;15;23;23;0;62;39;23;31;0;23;46;62;46;54;484;421;648;648;1038;1007;468;421;226;210;23;15;15;23;1022;1795;671;523;54;7;23;31;85;93;93;109;109;93;46;46;62;70;85;85;39;70;78;78;23;54;62;70;109;117;101;109;85;70;31;23;62;39;70;78;70;62;70;70;70;54;85;78;7;7;78;93;109;101;109;93;85;85;46;31;39;31;15;23;46;15;46;39;0;15;54;62;0;15;46;39;46;54;93;93;0;23;179;163;62;70;179;187;124;93;85;54;78;85;78;70;15;7;23;31;78;46;117;117;70;109;39;39;54;
726;648;2014;1874;343;398;741;905;1101;812;195;132;109;93;78;78;31;23;23;62;156;140;54;15;46;39;101;117;93;93;101;93;62;62;109;117;78;62;93;85;31;23;0;23;117;85;0;23;31;46;101;70;117;117;109;117;78;78;46;39;62;54;93;93;39;39;7;7;117;117;109;93;15;15;117;109;101;117;62;46;109;93;39;39;39;46;54;39;7;23;46;70;101;109;85;85;7;7;70;85;78;62;93;93;93;101;39;31;54;54;23;0;23;23;54;78;39;23;85;70;23;15;15;15;93;109;70;62;62;54;7;7;452;359;624;585;968;952;476;429;226;203;31;0;39;15;929;1655;671;523;39;0;85;78;109;93;78;78;78;78;15;0;15;23;117;117;54;39;101;109;23;23;109;101;85;109;70;54;117;117;15;23;54;54;70;54;70;62;101;93;78;70;117;117;39;23;62;70;85;85;93;54;15;23;46;23;15;7;23;0;31;31;39;54;7;23;54;62;62;85;15;7;62;70;31;31;54;93;140;132;78;54;117;109;117;124;54;54;46;39;78;70;39;54;0;0;85;70;70;93;85;85;54;62;54;
