0;1;2436;1624;540;195;54;50;50;50;49;50;50;49;49;49;49;49;50;49;49;49;72;815;1819;1471;563;179;83;50;50;50;50;49;49;50;49;49;49;49;49;49;50;63;99;507;2322;1375;399;192;53;50;50;50;50;49;50;49;49;49;49;49;49;49;50;81;84;983;1827;1343;505;151;75;50;50;50;50;49;50;50;50;49;50;49;49;49;50;81;150;649;2277;1304;379;179;52;50;50;50;50;49;50;49;49;49;49;49;49;49;53;94;104;1040;1848;1287;466;142;73;50;50;50;49;49;50;49;49;49;49;49;49;49
0;2;2419;1635;540;204;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;752;1830;1498;577;185;87;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;55;441;2381;1422;412;196;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;51;912;1846;1388;518;154;81;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;71;542;2351;1387;398;190;53;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;55;985;1885;1336;497;152;74;50;50;49;49;49;49;49;49;49;49;49;49;49
0;3;2412;1628;539;197;54;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;50;771;1822;1491;571;180;83;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;54;465;2386;1418;406;206;55;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;50;948;1862;1364;522;157;76;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;64;562;2340;1363;392;193;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;55;1003;1891;1334;485;151;72;50;50;49;49;49;49;49;49;49;49;49;49;49
0;4;2423;1647;544;193;54;50;50;49;50;49;49;49;49;49;49;49;49;49;49;49;49;758;1798;1503;575;183;89;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;59;451;2378;1426;407;207;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;50;931;1868;1382;525;154;79;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;67;567;2336;1368;399;187;53;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;51;988;1877;1335;484;149;74;50;50;49;49;49;49;49;49;49;49;49;49;49
0;5;2442;1639;550;198;54;50;50;50;49;49;49;50;50;49;49;49;49;49;49;49;50;768;1796;1501;578;186;86;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;54;438;2389;1436;419;202;54;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;50;946;1840;1382;534;160;81;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;68;534;2355;1379;404;188;53;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;51;1016;1866;1331;490;152;77;50;50;49;49;49;49;49;49;49;49;49;49;49
0;6;2437;1636;547;197;54;50;50;50;49;49;49;49;50;49;49;49;50;104;112;76;67;727;1731;1480;576;180;87;50;50;50;50;49;49;49;49;49;49;49;49;52;160;118;83;451;2253;1360;397;195;54;50;50;50;49;49;49;49;49;49;49;49;50;104;149;123;96;890;1769;1302;493;148;76;50;50;50;50;49;50;49;49;50;49;49;50;85;164;127;117;529;2183;1292;378;179;53;50;50;50;50;50;49;50;49;49;49;49;50;105;166;152;114;949;1756;1227;446;143;71;50;50;50;49;49;50;49;50;49;49;49;50;134
0;7;2422;1653;555;203;55;50;50;50;50;49;50;50;49;50;49;49;49;75;78;60;72;670;1768;1524;604;189;88;50;50;50;50;50;49;50;49;49;49;68;63;54;89;96;95;357;2212;1481;487;199;62;50;50;50;50;49;49;49;49;49;50;70;62;68;77;91;87;687;1719;1521;608;184;84;50;50;50;49;49;50;49;50;49;49;62;66;57;91;107;118;428;1927;1525;574;205;76;50;50;50;50;49;49;49;50;49;49;65;63;70;75;108;104;726;1535;1501;687;211;96;52;50;50;50;49;49;50;49;49;49;56;68;62
0;8;2437;1658;549;207;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;358;1900;1726;670;222;89;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;82;1995;1839;748;204;88;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;115;1572;1983;914;277;111;50;50;50;50;49;49;50;49;49;49;49;49;49;49;49;49;58;1228;2175;1094;279;146;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;965;2131;1277;384;156;59;50;50;49;49;49;49;49;49;49;49;49;49
0;9;2432;1654;548;201;54;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;350;1890;1726;667;220;91;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;2029;1841;738;201;88;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;113;1554;1980;908;282;112;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;58;1237;2142;1087;277;147;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;948;2127;1280;394;155;59;50;50;49;49;49;49;49;49;49;49;49;49
0;10;2433;1660;547;197;54;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;357;1891;1728;670;222;91;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;94;2016;1836;744;205;87;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;118;1553;1981;916;284;114;50;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;59;1260;2154;1085;271;144;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;952;2117;1273;395;153;60;50;50;49;49;49;49;49;49;49;49;49;49
0;11;2434;1651;539;203;54;50;50;50;49;49;50;49;49;49;49;49;49;49;49;59;66;380;1871;1713;659;222;88;50;50;49;49;49;49;49;49;49;49;49;49;49;49;58;67;95;1982;1831;738;198;86;50;50;49;49;49;49;49;49;49;49;49;49;49;49;53;67;107;1588;1951;913;278;111;50;50;49;49;49;49;49;49;49;49;59;65;58;51;53;67;71;1218;2125;1073;270;141;50;50;49;49;49;49;50;49;49;49;56;67;58;51;53;64;64;944;2095;1259;391;151;59;50;50;49;49;49;49;49;49;49;50;69;62
0;12;2441;1664;551;204;53;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;386;1867;1723;669;225;93;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;81;2001;1844;747;200;87;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;120;1569;1980;920;281;115;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;58;1235;2157;1093;273;146;50;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;970;2110;1271;413;155;59;50;49;49;49;49;49;49;49;49;49;49;49
0;13;2438;1653;553;200;54;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;381;1834;1717;684;224;93;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;83;2005;1844;746;198;89;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;122;1544;1968;916;283;113;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;61;1221;2171;1109;274;145;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;51;979;2094;1275;404;154;62;49;49;49;49;49;49;49;49;49;49;49;49
0;14;2440;1663;554;201;54;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;386;1833;1713;690;231;98;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;82;2035;1861;743;198;86;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;114;1528;1996;926;285;111;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;58;1227;2149;1106;277;146;50;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;943;2107;1285;412;158;62;49;49;49;49;49;49;49;49;49;49;49;49

