1191;1168;991;991;578;542;0;0;70;58;11;11;11;11;11;11;11;11;11;11;11;11;23;23;11;11;23;35;23;23;0;11;23;11;23;23;117;129;165;141;106;141;306;271;176;153;35;23;47;23;58;70;70;82;94;117;106;117;82;82;141;129;94;94;47;58;35;11;58;106;47;70;94;82;35;11;212;188;70;106;117;153;129;165;224;153;188;153;35;70;70;224;471;566;436;460;389;436;448;448;401;401;342;365;294;259;318;294;342;377;283;318;200;188;294;247;235;212;224;259;188;259;176;153;283;271;271;224;235;235;176;235;212;165;235;259;283;271;224;188;153;165;188;165;224;235;283;306;200;235;141;106;259;200;259;235;200;247;176;235;176;141;224;200;235;224;200;188;94;117;176;165;200;235;235;224;176;165;117;70;200;165;176;188;188;235;176;200;141;106;212;165;224;200;129;188;106;141;188;141;224;235;165;165;153;129;94;82;141;153;200;247;212;212;117;117;117;70;212;176;176;188;94;153;141;165;141;129;188;176;212;176;129;141;94;141;165;165;176;200;176;165;117;70;129;82;165;165;82;117;176;188;141;129;129;
1227;1203;1038;1014;707;648;224;188;23;23;0;0;0;11;0;0;0;11;11;11;11;0;11;11;11;23;23;35;58;47;47;35;23;23;23;23;117;129;165;153;94;11;23;58;483;412;11;0;35;35;35;58;58;70;117;117;188;153;188;200;176;200;141;153;129;153;23;70;0;11;11;0;11;70;23;23;117;82;58;82;153;106;117;176;153;165;141;94;70;153;1085;1097;365;483;495;471;271;318;389;412;471;483;365;353;259;212;271;283;306;294;271;353;212;200;294;247;235;235;306;235;188;259;212;224;259;271;247;247;318;259;200;188;153;129;200;235;188;224;271;271;141;141;188;141;188;176;188;176;165;259;106;141;176;153;200;165;247;224;141;212;141;153;176;200;212;176;247;200;106;94;117;106;153;176;188;188;224;247;117;94;165;141;153;117;153;153;165;235;106;129;153;153;176;176;224;165;129;141;129;141;153;165;141;165;235;224;117;94;165;117;176;165;176;200;153;188;153;117;141;117;176;153;188;212;153;200;129;165;176;188;165;165;176;129;141;129;117;141;141;141;141;153;224;235;153;94;176;129;70;58;117;141;165;188;129;
165;176;141;141;35;35;11;11;47;47;11;0;11;11;11;11;0;11;11;11;11;0;11;11;0;23;0;11;23;11;47;47;35;11;23;23;117;129;165;153;141;35;58;117;129;129;35;47;11;23;47;35;0;11;47;47;58;35;11;23;0;35;23;0;47;23;35;23;129;23;94;94;11;0;11;11;0;0;188;176;176;247;129;129;165;141;47;11;47;129;873;932;365;495;613;589;247;188;483;471;330;412;306;342;188;200;294;224;377;401;176;212;153;141;165;129;271;235;247;318;176;188;153;165;165;117;318;294;200;212;129;165;106;106;176;106;212;212;165;188;70;94;94;94;235;188;212;247;129;153;117;117;117;82;200;176;165;188;94;94;82;94;117;82;200;212;153;212;94;94;117;82;141;94;212;224;129;153;82;82;82;82;200;165;176;212;129;141;94;70;70;70;224;188;141;165;117;82;106;94;117;82;129;165;117;165;47;47;58;82;200;141;188;188;58;106;70;94;58;35;200;129;153;188;82;70;35;35;82;94;188;200;106;141;94;70;58;58;129;82;165;165;129;141;58;58;106;82;141;47;129;141;94;70;47;
1368;1333;1061;1038;766;707;306;271;47;35;23;11;11;11;11;11;11;11;11;11;0;23;0;0;11;0;70;82;0;0;11;11;0;0;0;0;212;200;165;141;82;106;247;283;94;94;23;0;23;11;0;0;35;11;58;70;70;58;11;47;58;94;117;70;117;94;188;129;141;165;82;129;82;82;165;188;235;247;188;235;117;141;141;117;200;129;200;117;11;188;873;637;377;696;495;566;342;353;401;436;247;271;353;342;283;247;283;306;200;176;11;47;188;188;259;235;224;259;141;153;129;106;224;188;306;259;165;224;94;106;165;117;165;165;247;294;70;106;106;106;188;200;224;141;212;247;106;106;106;94;117;141;212;165;153;200;117;117;141;106;141;141;235;224;117;129;153;176;188;165;188;117;176;224;82;82;141;141;153;141;188;188;94;153;153;106;165;153;129;141;153;117;82;94;153;117;117;117;141;153;141;165;106;106;188;212;141;106;141;141;165;165;141;82;141;165;94;94;117;141;106;165;176;153;165;165;117;117;141;117;106;117;153;141;129;153;117;106;176;141;94;58;117;129;82;70;141;153;106;141;153;129;176;153;141;
330;318;235;224;106;106;23;11;0;0;0;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;11;0;0;11;11;82;94;0;0;94;106;0;0;342;306;35;47;35;23;23;11;58;47;70;58;35;58;47;70;58;82;106;58;153;141;200;188;129;153;153;165;106;106;235;153;188;176;165;176;58;94;47;141;141;117;247;212;176;271;117;70;35;94;460;389;436;684;365;235;389;460;224;247;389;412;424;389;235;188;235;283;176;165;224;200;259;294;212;200;153;212;165;117;212;200;165;247;224;188;70;129;129;129;235;200;176;188;188;188;106;117;212;153;259;247;153;188;153;176;82;47;188;153;200;188;165;153;117;153;117;82;212;200;176;212;200;176;70;94;153;106;212;176;117;165;153;176;70;94;224;141;224;188;153;176;106;141;94;58;200;212;200;200;129;82;94;117;153;94;188;200;129;188;141;141;94;94;153;82;176;176;129;153;106;129;58;94;212;165;188;188;129;129;129;165;47;35;188;200;200;212;176;153;106;106;141;58;165;200;141;188;117;129;94;141;165;94;129;165;129;165;82;141;82;117;176;106;271;
1404;1380;1168;1144;1038;979;471;424;82;70;11;23;0;0;11;11;11;11;0;0;0;11;0;0;0;0;82;58;0;0;11;11;0;0;0;0;165;247;11;11;294;165;23;23;129;129;47;47;11;11;0;0;11;11;35;35;11;35;70;58;117;153;47;129;47;47;106;106;188;165;235;283;212;259;94;82;82;47;188;117;365;330;153;271;117;141;117;35;660;259;849;766;625;719;23;70;283;365;424;342;436;436;212;235;153;176;176;165;342;306;294;342;153;153;70;70;188;106;365;306;165;247;117;106;58;70;247;165;318;342;117;212;82;94;70;47;259;188;294;318;94;106;47;58;106;58;247;235;212;259;117;94;47;58;141;82;271;259;141;224;70;106;94;58;165;106;212;188;141;188;35;82;82;47;212;153;212;271;106;117;47;47;94;58;235;176;153;212;47;47;47;58;117;47;224;212;106;153;35;35;11;11;129;58;235;224;117;165;23;58;0;0;188;153;247;224;70;94;11;35;35;0;212;176;176;235;82;117;11;0;82;23;212;200;141;200;117;117;11;23;129;70;235;259;129;176;58;82;35;58;224;106;200;259;141;
1404;1368;1179;1156;1073;1026;519;471;141;129;23;23;11;23;23;23;23;11;11;11;11;23;11;0;11;11;0;0;0;0;0;11;0;11;117;153;47;23;94;58;377;306;342;365;259;212;0;0;0;11;11;11;47;58;47;47;129;129;117;94;129;58;153;106;224;224;153;235;94;153;35;94;176;106;318;271;271;259;106;176;58;70;188;94;294;318;106;165;117;153;235;542;1097;1274;35;35;247;294;47;0;0;58;117;94;271;342;153;271;106;47;188;82;259;224;224;318;141;224;70;117;224;153;365;247;200;188;35;117;47;70;153;153;342;342;212;200;94;82;70;35;188;165;271;318;165;212;70;35;106;47;247;200;188;271;129;224;82;94;176;94;283;212;129;141;47;129;23;58;200;153;294;283;188;153;58;70;23;35;188;271;224;271;165;129;117;70;82;11;176;165;188;247;141;212;58;94;165;82;212;153;176;212;141;212;35;58;165;129;224;200;153;141;47;94;47;70;153;200;224;235;188;188;106;82;94;47;129;153;153;200;141;200;70;47;117;70;188;153;165;200;58;141;58;117;165;129;212;129;247;235;47;82;0;23;106;
1345;1321;1097;1073;271;259;153;141;82;70;23;23;11;11;11;11;23;11;11;11;11;11;11;0;35;23;0;0;11;0;35;35;0;11;0;0;259;235;129;165;235;176;589;637;200;176;35;23;23;11;47;47;35;47;82;70;117;106;165;141;224;259;259;247;188;235;129;153;247;165;294;306;283;259;212;294;306;212;389;294;294;306;212;247;94;129;94;58;660;1203;129;235;2300;3445;23;58;200;224;70;129;47;70;47;35;23;23;35;11;153;153;165;176;165;165;11;23;153;94;224;294;188;165;129;153;70;47;153;106;212;271;188;176;153;212;70;35;224;153;176;224;176;165;106;153;106;94;212;176;188;176;200;212;47;70;129;70;188;212;188;188;165;176;94;47;165;141;153;188;200;188;82;165;82;58;224;165;176;200;165;176;0;82;106;94;212;188;165;141;188;176;70;70;106;70;200;200;188;188;94;129;23;0;212;141;176;188;165;188;106;165;82;35;212;117;176;212;176;165;58;129;106;70;259;212;176;153;141;141;47;70;129;58;247;247;176;212;129;153;70;11;200;153;165;235;188;188;58;117;212;141;153;141;153;165;106;
1309;1274;1014;991;766;731;306;271;23;11;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0;11;0;23;0;47;23;11;0;11;11;11;106;106;0;0;0;70;200;342;35;23;35;35;23;35;70;47;58;70;58;82;117;117;106;106;153;129;58;94;70;82;47;58;0;0;23;23;106;35;141;200;47;47;271;271;117;117;306;188;153;176;483;471;1026;1097;1345;896;342;802;1864;1958;47;82;58;47;70;117;70;35;117;117;141;106;23;70;224;141;165;247;94;106;247;200;153;176;330;235;188;247;176;141;224;224;141;200;259;188;141;141;200;165;247;247;165;176;235;235;106;117;188;176;212;212;129;94;129;212;153;117;212;176;94;176;165;106;106;153;129;106;212;212;94;106;188;165;106;94;188;141;141;176;106;106;165;165;94;70;224;188;106;153;82;47;165;165;153;129;176;165;70;82;141;129;141;165;165;106;188;176;58;35;188;188;94;94;153;153;117;153;82;58;176;176;141;94;141;117;70;82;82;82;117;129;106;82;106;117;47;70;94;47;82;106;129;106;141;165;35;58;153;129;70;94;235;165;153;165;58;70;106;
330;342;365;365;613;589;353;342;129;106;23;23;11;11;11;11;23;11;11;11;0;23;106;94;11;0;0;0;0;0;58;47;11;11;0;0;0;11;176;188;0;47;70;117;11;70;70;70;106;117;94;82;165;141;200;176;200;176;153;141;165;153;188;224;259;259;318;271;153;176;153;117;259;235;318;224;271;365;94;106;153;94;247;283;318;271;424;861;0;129;424;58;1097;483;2808;2572;47;106;283;235;141;176;94;82;283;294;82;117;11;35;129;82;165;141;271;318;82;129;23;0;200;141;283;200;200;318;70;165;82;35;200;153;306;200;176;224;117;129;117;82;176;200;342;306;82;129;47;35;165;117;200;188;283;342;82;129;70;58;153;82;259;165;176;294;35;47;94;82;141;165;330;259;141;200;23;58;94;58;165;153;271;247;82;141;11;0;58;70;212;153;200;259;106;117;58;23;129;106;224;165;165;235;82;94;23;11;200;176;259;235;82;153;70;58;117;106;188;176;294;283;106;141;47;35;70;58;200;176;247;306;35;94;94;82;176;117;224;165;212;271;70;106;47;11;165;176;259;235;153;200;58;70;129;129;129;
