616;585;1608;1585;101;156;374;499;1147;874;304;257;93;109;101;70;15;23;15;7;281;320;187;163;0;7;93;117;93;109;23;39;54;85;23;39;78;78;109;93;31;46;109;78;7;0;46;54;70;78;78;39;93;109;101;62;62;85;54;31;117;109;101;117;7;7;85;54;31;46;109;101;39;62;54;54;101;117;78;85;85;78;70;93;109;117;109;117;70;70;93;85;117;109;117;101;31;62;70;62;46;62;101;117;101;117;7;23;31;23;31;31;15;0;0;15;7;15;46;39;0;46;15;15;7;31;85;78;109;109;46;15;905;687;343;304;281;85;320;312;109;85;93;93;46;85;15;62;109;70;62;7;109;93;62;62;117;109;31;7;85;109;31;62;46;39;70;78;62;85;54;85;70;62;46;46;117;85;93;93;39;39;39;23;109;93;15;15;85;70;109;93;78;78;62;78;46;31;46;46;85;117;54;46;78;85;109;101;85;54;15;7;7;0;31;7;109;101;101;109;15;46;23;15;70;78;39;15;7;0;78;54;31;70;39;15;23;0;101;171;101;156;31;7;31;7;39;7;15;7;93;85;54;62;70
765;687;2381;2178;320;359;897;1038;1366;1015;257;210;117;109;85;218;78;117;31;23;15;23;132;117;70;62;101;109;70;70;78;70;117;101;93;93;109;93;117;117;101;85;62;85;23;23;15;15;23;7;93;101;101;101;54;54;31;39;117;93;109;109;93;109;109;117;46;54;31;39;78;62;46;23;54;39;23;39;23;70;0;0;101;117;70;70;93;93;46;85;62;62;39;70;93;101;15;46;23;15;54;46;78;93;109;85;78;70;7;23;0;15;70;78;31;31;23;23;62;31;15;7;62;78;46;7;93;117;78;62;7;31;390;351;694;655;983;960;437;398;273;226;78;54;23;15;171;218;101;93;101;117;101;85;117;117;46;54;46;54;101;85;101;117;468;421;62;101;85;39;46;46;101;62;70;117;335;257;7;0;15;23;39;46;70;39;31;15;1499;2405;1569;1194;312;281;1405;1186;499;507;242;234;70;46;85;93;54;62;31;46;39;15;15;15;46;46;46;46;54;46;46;46;15;7;101;93;46;39;23;15;179;171;62;46;124;148;124;124;46;39;85;109;70;62;23;39;54;31;93;101;101;93;117;109;39;46;93
679;499;1561;1600;265;312;804;905;1155;968;367;234;0;31;210;406;0;31;62;70;23;7;257;257;7;23;31;46;109;117;15;0;31;23;39;85;78;78;78;78;70;93;62;46;46;39;46;62;15;15;109;117;117;109;46;54;78;62;78;78;70;62;101;117;109;117;23;31;70;85;54;54;39;31;93;78;7;7;54;109;109;78;93;109;39;62;46;78;78;109;7;15;54;46;85;93;7;0;54;54;46;62;62;54;46;31;15;46;15;15;31;31;23;39;7;7;15;0;23;7;54;54;54;70;46;39;39;54;15;31;7;7;476;398;741;687;976;937;445;429;249;210;109;70;39;31;124;179;101;78;85;78;62;39;101;109;0;0;39;70;46;85;93;85;437;398;101;117;117;70;31;23;85;85;0;15;390;312;15;46;62;23;109;101;101;93;7;15;1421;2389;1421;1132;249;218;1382;1155;429;445;171;187;78;54;85;78;15;15;31;15;31;39;46;23;54;54;23;46;7;0;85;78;7;7;46;54;0;0;46;85;218;195;101;85;187;203;101;70;39;7;54;93;54;62;39;39;7;0;31;31;85;70;93;93;23;0;7
929;780;1444;1147;398;460;655;726;609;476;101;31;7;7;171;327;7;54;15;23;23;0;117;109;117;109;109;109;85;101;78;78;7;23;15;39;101;93;70;62;93;85;31;23;31;46;78;101;54;54;78;85;93;109;93;85;78;54;62;46;54;78;54;62;117;109;15;7;7;7;93;93;117;93;117;101;39;23;46;70;85;101;54;54;39;39;54;54;23;54;46;46;0;0;101;117;85;101;93;93;109;109;117;117;78;109;0;15;0;7;7;15;15;0;46;46;46;54;39;54;7;0;46;46;7;23;39;23;23;15;15;23;507;445;718;702;991;976;460;413;296;257;101;78;7;7;93;156;23;15;15;7;7;39;70;78;78;78;62;39;101;93;78;70;85;93;101;93;101;101;93;109;54;70;70;46;109;93;101;109;117;109;93;109;78;117;54;54;1382;2459;1538;1225;359;367;1530;1327;546;530;249;218;78;62;78;85;101;93;85;70;62;54;46;7;46;54;0;7;54;54;78;85;7;7;62;78;31;23;109;163;187;163;124;101;117;132;117;101;46;39;54;70;23;15;78;117;7;7;78;101;85;117;54;62;7;7;54
741;679;2186;2202;304;351;874;1046;1319;991;367;281;117;109;62;85;31;7;132;132;359;335;171;171;109;117;109;70;85;62;7;23;31;54;70;85;109;109;101;85;93;93;31;46;93;78;78;78;39;15;93;78;54;39;78;62;101;46;101;117;7;39;78;78;70;78;46;78;15;39;46;70;54;31;101;93;70;101;117;117;39;70;70;39;117;93;101;117;7;46;31;23;7;0;54;39;31;39;70;93;39;54;85;78;46;46;15;23;117;101;46;78;85;70;31;54;62;62;7;39;15;15;54;54;62;78;62;85;39;31;7;54;851;663;374;288;171;7;312;273;93;85;101;93;0;62;23;54;101;93;23;23;93;78;93;101;101;109;117;101;101;101;15;15;117;109;78;46;54;7;23;15;109;93;93;109;70;85;62;70;117;109;101;117;93;109;85;46;85;93;0;0;78;70;7;7;54;54;117;101;109;85;109;93;85;101;101;109;7;54;93;93;109;93;15;0;46;70;0;31;39;62;109;109;85;70;62;15;46;39;109;117;31;70;85;117;39;15;124;179;117;140;39;23;15;39;7;39;39;15;117;101;109;85;93
609;593;1905;1897;171;234;523;601;1171;827;203;124;117;109;46;70;117;78;54;70;54;62;148;117;70;62;117;109;78;62;62;78;7;7;62;70;101;85;78;117;62;46;54;54;109;101;70;46;15;0;85;93;109;101;101;101;93;93;62;78;101;85;70;85;93;93;46;39;101;109;117;117;39;31;70;78;31;7;31;39;109;101;85;109;39;31;70;101;15;31;23;46;101;101;93;101;85;78;101;85;101;117;101;117;0;0;54;54;7;23;23;39;85;85;7;23;31;23;39;39;7;15;15;0;39;39;93;93;15;7;31;31;460;406;710;687;1030;1007;491;452;234;195;93;70;7;7;117;163;31;15;70;70;70;54;62;39;78;85;78;85;31;46;15;31;343;312;7;7;101;85;46;93;31;7;132;117;413;304;23;39;39;46;195;187;62;54;109;85;1296;1780;1108;882;367;335;773;679;1311;1030;702;585;273;265;85;101;101;101;93;109;78;62;23;15;23;39;7;0;70;70;15;15;39;31;78;70;23;15;117;148;210;203;109;109;93;109;156;148;78;62;70;85;46;46;7;0;31;31;109;93;46;70;62;62;78;54;39
694;530;2092;2373;210;320;507;585;1350;968;288;171;109;85;23;156;23;78;0;15;31;39;179;171;85;101;117;109;54;39;62;62;15;7;70;101;70;70;54;70;85;70;0;0;23;15;23;31;62;70;85;101;101;85;78;70;23;15;46;46;54;54;31;39;85;78;46;31;78;70;62;78;85;70;109;85;54;70;117;109;93;101;85;93;39;46;46;31;7;31;117;109;46;62;70;101;78;78;93;101;78;78;62;62;23;15;46;54;31;31;0;7;54;31;23;46;15;23;7;7;15;15;7;7;7;15;7;15;7;15;15;31;507;452;741;718;1069;1038;538;484;249;210;93;85;0;7;93;140;70;54;54;31;23;23;78;46;23;31;85;54;54;39;39;62;257;226;117;101;109;109;62;101;31;15;31;23;398;343;54;23;117;117;101;109;62;78;109;85;1140;1639;960;773;343;343;710;648;1264;1022;554;429;140;148;70;70;109;109;78;54;39;46;62;31;39;46;7;7;54;62;62;46;23;31;78;85;117;101;54;109;203;187;109;93;163;163;140;132;85;70;85;109;54;54;62;70;0;7;70;93;78;62;39;78;23;23;15
835;741;2670;2475;273;367;648;780;1327;976;265;140;109;101;23;171;85;109;62;70;62;46;117;109;109;101;101;93;78;85;85;78;39;39;70;78;117;109;117;117;93;109;31;39;31;54;23;0;15;7;101;101;109;109;93;93;70;93;70;62;70;62;117;109;70;54;7;0;70;70;39;70;62;78;109;85;54;62;70;54;15;15;93;93;62;70;93;117;62;70;39;46;54;62;78;85;62;62;46;46;62;54;46;62;15;23;39;54;39;39;23;46;31;31;31;46;0;23;7;15;31;7;54;54;0;23;23;0;15;23;15;7;460;398;726;702;983;960;445;421;304;281;117;109;39;46;132;195;0;15;62;101;109;117;78;93;78;39;46;70;93;101;101;93;15;31;70;62;62;85;85;70;109;85;70;78;109;109;78;54;54;93;70;62;109;117;210;195;1382;1897;1093;890;390;367;835;726;1741;1350;796;648;288;304;70;101;101;85;85;117;62;70;93;62;39;46;46;54;7;7;0;15;7;23;101;85;46;39;109;148;187;171;15;15;85;101;46;39;7;7;93;109;70;78;0;31;54;54;109;78;117;117;31;54;7;7;62
390;320;1592;1335;304;288;718;890;835;624;203;148;93;101;23;46;7;62;31;31;288;281;218;179;93;101;117;117;23;39;15;23;31;31;0;39;70;78;117;93;70;93;109;117;109;117;62;46;31;0;101;117;85;54;78;93;117;85;23;46;109;117;109;101;93;85;101;101;54;39;62;70;62;78;78;109;39;46;70;31;101;109;7;0;62;62;93;101;93;78;93;78;117;109;62;78;101;62;46;39;7;7;93;85;109;101;15;0;15;31;93;93;23;23;70;62;78;70;109;93;23;7;7;15;7;7;54;85;54;54;7;39;609;468;437;335;312;85;343;320;117;93;15;39;23;15;23;70;70;70;93;78;109;109;46;46;46;62;0;23;93;109;117;93;54;39;39;54;46;31;93;93;15;39;85;70;117;101;93;93;31;46;15;23;93;101;117;117;54;62;78;54;15;0;70;85;117;101;117;85;117;62;101;101;117;109;101;93;70;78;93;85;54;62;23;39;23;0;117;109;78;78;70;54;93;109;101;85;54;54;85;93;23;15;23;46;39;39;132;203;124;140;39;7;23;23;23;23;62;46;70;39;109;109;31
835;710;1944;1749;312;390;577;616;710;538;218;109;23;31;163;406;62;109;54;39;7;0;46;46;54;46;54;70;93;117;54;70;23;31;101;70;70;78;101;101;62;70;101;109;62;85;101;109;109;117;23;7;15;7;101;93;62;78;101;109;93;93;85;62;85;70;117;117;54;62;101;78;78;78;62;85;1468;2006;897;882;382;304;0;23;85;93;117;117;46;62;101;85;93;109;62;85;117;109;101;70;101;85;78;70;93;101;109;93;15;31;0;0;23;23;93;101;109;93;62;54;31;15;31;23;101;101;78;70;93;117;85;117;421;367;663;624;960;921;390;335;187;156;54;46;101;85;46;93;85;101;117;109;101;109;117;117;101;109;109;117;515;554;226;203;195;156;281;249;7;15;101;124;132;210;148;140;234;203;468;413;117;93;109;124;7;46;2592;2186;1428;1491;2951;3467;1132;1038;679;609;905;749;265;218;179;163;46;54;117;109;85;78;78;70;78;54;117;109;15;0;54;62;70;85;70;62;117;117;0;23;15;62;124;109;54;62;101;117;70;70;23;15;15;62;54;39;70;85;46;78;93;117;78;46;85;101;78;101;78
